Date,Heure,Température cible,Température Andeeraa (°C),Conductivité (mS/cm),Salinité (PSU),Relais
2025-07-01,14:58:12,19.00,22.155,42.692,29.249,0
2025-07-01,14:58:16,19.00,22.156,42.692,29.248,0
2025-07-01,14:58:19,19.00,22.156,42.686,29.244,0
2025-07-01,14:58:26,19.00,22.156,42.693,29.249,0
2025-07-01,14:58:29,19.00,22.156,42.693,29.248,0
2025-07-01,14:58:33,19.00,22.156,42.693,29.249,0
2025-07-01,14:58:36,19.00,22.156,42.692,29.247,0
2025-07-01,14:58:40,19.00,22.156,42.693,29.248,0
2025-07-01,14:58:43,19.00,22.157,42.694,29.248,0
2025-07-01,14:58:47,19.00,22.157,42.694,29.248,0
2025-07-01,14:58:50,19.00,22.156,42.686,29.243,0
2025-07-01,14:58:57,19.00,22.157,42.694,29.248,0
2025-07-01,14:59:00,19.00,22.156,42.687,29.243,0
2025-07-01,14:59:04,19.00,22.157,42.694,29.249,0
2025-07-01,14:59:07,19.00,22.158,42.688,29.243,0
2025-07-01,14:59:11,19.00,22.158,42.692,29.246,0
2025-07-01,14:59:14,19.00,22.158,42.692,29.246,0
2025-07-01,14:59:18,19.00,22.158,42.692,29.246,0
2025-07-01,14:59:21,19.00,22.159,42.689,29.243,0
2025-07-01,14:59:28,19.00,22.160,42.688,29.242,0
2025-07-01,14:59:31,19.00,22.160,42.696,29.248,0
2025-07-01,14:59:35,19.00,22.159,42.696,29.249,0
2025-07-01,14:59:38,19.00,22.159,42.689,29.244,0
2025-07-01,14:59:42,19.00,22.160,42.697,29.248,0
2025-07-01,14:59:45,19.00,22.160,42.698,29.249,0
2025-07-01,14:59:49,19.00,22.160,42.690,29.243,0
2025-07-01,14:59:52,19.00,22.160,42.698,29.249,0
2025-07-01,14:59:59,19.00,22.160,42.697,29.249,0
2025-07-01,15:00:02,19.00,22.161,42.698,29.249,0
2025-07-01,15:00:06,19.00,22.161,42.698,29.248,0
2025-07-01,15:00:09,19.00,22.161,42.691,29.244,0
2025-07-01,15:00:13,19.00,22.161,42.691,29.243,0
2025-07-01,15:00:16,19.00,22.163,42.699,29.248,0
2025-07-01,15:00:20,19.00,22.162,42.698,29.249,0
2025-07-01,15:00:23,19.00,22.162,42.698,29.249,0
2025-07-01,15:00:30,19.00,22.163,42.698,29.248,0
2025-07-01,15:00:33,19.00,22.161,42.692,29.244,0
2025-07-01,15:00:37,19.00,22.162,42.692,29.244,0
2025-07-01,15:00:40,19.00,22.161,42.700,29.251,0
2025-07-01,15:00:44,19.00,22.162,42.698,29.248,0
2025-07-01,15:00:47,19.00,22.161,42.700,29.250,0
2025-07-01,15:00:51,19.00,22.162,42.692,29.243,0
2025-07-01,15:00:54,19.00,22.162,42.693,29.245,0
2025-07-01,15:01:01,19.00,22.164,42.700,29.249,0
2025-07-01,15:01:04,19.00,22.163,42.701,29.250,0
2025-07-01,15:01:08,19.00,22.164,42.692,29.242,0
2025-07-01,15:01:11,19.00,22.166,42.694,29.243,0
2025-07-01,15:01:15,19.00,22.165,42.695,29.244,0
2025-07-01,15:01:18,19.00,22.165,42.692,29.241,0
2025-07-01,15:01:22,19.00,22.164,42.692,29.242,0
2025-07-01,15:01:25,19.00,22.165,42.692,29.241,0
2025-07-01,15:01:32,19.00,22.167,42.699,29.246,0
2025-07-01,15:01:35,19.00,22.167,42.692,29.240,0
2025-07-01,15:01:39,19.00,22.167,42.699,29.246,0
2025-07-01,15:01:42,19.00,22.168,42.702,29.248,0
2025-07-01,15:01:46,19.00,22.167,42.696,29.243,0
2025-07-01,15:01:49,19.00,22.166,42.703,29.249,0
2025-07-01,15:01:53,19.00,22.167,42.700,29.246,0
2025-07-01,15:01:56,19.00,22.168,42.696,29.243,0
2025-07-01,15:02:03,19.00,22.169,42.701,29.246,0
2025-07-01,15:02:06,19.00,22.169,42.703,29.248,0
2025-07-01,15:02:10,19.00,22.169,42.701,29.246,0
2025-07-01,15:02:13,19.00,22.169,42.694,29.240,0
2025-07-01,15:02:17,19.00,22.169,42.697,29.243,0
2025-07-01,15:02:20,19.00,22.169,42.698,29.244,0
2025-07-01,15:02:24,19.00,22.169,42.698,29.244,0
2025-07-01,15:02:27,19.00,22.167,42.698,29.245,0
2025-07-01,15:02:34,19.00,22.168,42.698,29.244,0
2025-07-01,15:02:37,19.00,22.168,42.702,29.247,0
2025-07-01,15:02:41,19.00,22.167,42.703,29.248,0
2025-07-01,15:02:44,19.00,22.167,42.698,29.245,0
2025-07-01,15:02:48,19.00,22.167,42.703,29.249,0
2025-07-01,15:02:51,19.00,22.168,42.702,29.248,0
2025-07-01,15:02:55,19.00,22.168,42.702,29.247,0
2025-07-01,15:02:58,19.00,22.168,42.703,29.248,0
2025-07-01,15:03:05,19.00,22.169,42.699,29.244,0
2025-07-01,15:03:08,19.00,22.171,42.698,29.243,0
2025-07-01,15:03:12,19.00,22.169,42.697,29.243,0
2025-07-01,15:03:15,19.00,22.168,42.699,29.245,0
2025-07-01,15:03:19,19.00,22.170,42.704,29.247,0
2025-07-01,15:03:22,19.00,22.170,42.700,29.244,0
2025-07-01,15:03:26,19.00,22.171,42.704,29.247,0
2025-07-01,15:03:29,19.00,22.171,42.707,29.249,0
2025-07-01,15:03:36,19.00,22.175,42.700,29.241,0
2025-07-01,15:03:39,19.00,22.171,42.698,29.242,0
2025-07-01,15:03:43,19.00,22.172,42.705,29.247,0
2025-07-01,15:03:46,19.00,22.173,42.701,29.244,0
2025-07-01,15:03:50,19.00,22.172,42.700,29.244,0
2025-07-01,15:03:53,19.00,22.174,42.701,29.243,0
2025-07-01,15:03:57,19.00,22.174,42.698,29.240,0
2025-07-01,15:04:00,19.00,22.175,42.705,29.245,0
2025-07-01,15:04:07,19.00,22.174,42.709,29.249,0
2025-07-01,15:04:10,19.00,22.175,42.702,29.243,0
2025-07-01,15:04:14,19.00,22.174,42.698,29.241,0
2025-07-01,15:04:17,19.00,22.175,42.702,29.243,0
2025-07-01,15:04:21,19.00,22.175,42.711,29.250,0
2025-07-01,15:04:24,19.00,22.175,42.703,29.243,0
2025-07-01,15:04:28,19.00,22.176,42.709,29.247,0
2025-07-01,15:04:31,19.00,22.175,42.710,29.249,0
2025-07-01,15:04:38,19.00,22.176,42.703,29.243,0
2025-07-01,15:04:41,19.00,22.177,42.700,29.239,0
2025-07-01,15:04:45,19.00,22.177,42.700,29.240,0
2025-07-01,15:04:48,19.00,22.176,42.704,29.244,0
2025-07-01,15:04:52,19.00,22.177,42.705,29.243,0
2025-07-01,15:04:55,19.00,22.176,42.705,29.244,0
2025-07-01,15:04:59,19.00,22.178,42.712,29.249,0
2025-07-01,15:05:02,19.00,22.176,42.702,29.242,0
2025-07-01,15:05:09,19.00,22.180,42.703,29.240,0
2025-07-01,15:05:12,19.00,22.179,42.715,29.250,0
2025-07-01,15:05:16,19.00,22.179,42.703,29.241,0
2025-07-01,15:05:19,19.00,22.179,42.715,29.250,0
2025-07-01,15:05:23,19.00,22.180,42.708,29.243,0
2025-07-01,15:05:26,19.00,22.180,42.708,29.244,0
2025-07-01,15:05:30,19.00,22.179,42.708,29.244,0
2025-07-01,15:05:33,19.00,22.179,42.715,29.249,0
2025-07-01,15:05:40,19.00,22.182,42.716,29.249,0
2025-07-01,15:05:43,19.00,22.181,42.709,29.244,0
2025-07-01,15:05:47,19.00,22.180,42.709,29.245,0
2025-07-01,15:05:50,19.00,22.179,42.716,29.250,0
2025-07-01,15:05:54,19.00,22.179,42.710,29.246,0
2025-07-01,15:05:57,19.00,22.179,42.710,29.246,0
2025-07-01,15:06:01,19.00,22.180,42.717,29.250,0
2025-07-01,15:06:04,19.00,22.179,42.711,29.246,0
2025-07-01,15:06:11,19.00,22.179,42.715,29.250,0
2025-07-01,15:06:14,19.00,22.179,42.717,29.251,0
2025-07-01,15:06:18,19.00,22.181,42.715,29.249,0
2025-07-01,15:06:21,19.00,22.181,42.717,29.250,0
2025-07-01,15:06:25,19.00,22.181,42.710,29.245,0
2025-07-01,15:06:28,19.00,22.181,42.711,29.246,0
2025-07-01,15:06:32,19.00,22.180,42.709,29.244,0
2025-07-01,15:06:35,19.00,22.181,42.715,29.249,0
2025-07-01,15:06:42,19.00,22.182,42.717,29.249,0
2025-07-01,15:06:45,19.00,22.184,42.718,29.249,0
2025-07-01,15:06:49,19.00,22.182,42.711,29.245,0
2025-07-01,15:06:52,19.00,22.185,42.711,29.243,0
2025-07-01,15:06:56,19.00,22.186,42.716,29.246,0
2025-07-01,15:06:59,19.00,22.185,42.717,29.247,0
2025-07-01,15:07:03,19.00,22.186,42.720,29.249,0
2025-07-01,15:07:06,19.00,22.186,42.719,29.248,0
2025-07-01,15:07:13,19.00,22.186,42.721,29.250,0
2025-07-01,15:07:16,19.00,22.186,42.721,29.249,0
2025-07-01,15:07:20,19.00,22.187,42.714,29.244,0
2025-07-01,15:07:23,19.00,22.186,42.714,29.245,0
2025-07-01,15:07:27,19.00,22.187,42.714,29.244,0
2025-07-01,15:07:30,19.00,22.188,42.714,29.243,0
2025-07-01,15:07:34,19.00,22.187,42.714,29.244,0
2025-07-01,15:07:37,19.00,22.187,42.720,29.248,0
2025-07-01,15:07:44,19.00,22.187,42.714,29.244,0
2025-07-01,15:07:47,19.00,22.187,42.721,29.249,0
2025-07-01,15:07:51,19.00,22.186,42.714,29.244,0
2025-07-01,15:07:54,19.00,22.186,42.714,29.244,0
2025-07-01,15:07:58,19.00,22.185,42.715,29.246,0
2025-07-01,15:08:01,19.00,22.185,42.721,29.251,0
2025-07-01,15:08:05,19.00,22.187,42.722,29.250,0
2025-07-01,15:08:08,19.00,22.185,42.715,29.246,0
2025-07-01,15:08:15,19.00,22.188,42.721,29.249,0
2025-07-01,15:08:18,19.00,22.187,42.715,29.245,0
2025-07-01,15:08:22,19.00,22.185,42.715,29.246,0
2025-07-01,15:08:25,19.00,22.186,42.721,29.250,0
2025-07-01,15:08:29,19.00,22.188,42.723,29.250,0
2025-07-01,15:08:32,19.00,22.187,42.723,29.251,0
2025-07-01,15:08:36,19.00,22.188,42.723,29.250,0
2025-07-01,15:08:39,19.00,22.187,42.721,29.249,0
2025-07-01,15:08:46,19.00,22.188,42.723,29.250,0
2025-07-01,15:08:49,19.00,22.190,42.715,29.243,0
2025-07-01,15:08:53,19.00,22.189,42.723,29.249,0
2025-07-01,15:08:56,19.00,22.190,42.715,29.243,0
2025-07-01,15:09:00,19.00,22.191,42.721,29.247,0
2025-07-01,15:09:03,19.00,22.191,42.715,29.242,0
2025-07-01,15:09:07,19.00,22.191,42.724,29.248,0
2025-07-01,15:09:10,19.00,22.192,42.724,29.248,0
2025-07-01,15:09:17,19.00,22.192,42.718,29.244,0
2025-07-01,15:09:20,19.00,22.190,42.718,29.245,0
2025-07-01,15:09:24,19.00,22.192,42.722,29.247,0
2025-07-01,15:09:27,19.00,22.194,42.715,29.240,0
2025-07-01,15:09:31,19.00,22.194,42.719,29.243,0
2025-07-01,15:09:34,19.00,22.192,42.726,29.249,0
2025-07-01,15:09:38,19.00,22.193,42.723,29.247,0
2025-07-01,15:09:41,19.00,22.192,42.723,29.247,0
2025-07-01,15:09:48,19.00,22.192,42.724,29.248,0
2025-07-01,15:09:51,19.00,22.194,42.723,29.246,0
2025-07-01,15:09:55,19.00,22.194,42.728,29.249,0
2025-07-01,15:09:58,19.00,22.193,42.724,29.247,0
2025-07-01,15:10:02,19.00,22.194,42.728,29.250,0
2025-07-01,15:10:05,19.00,22.194,42.728,29.250,0
2025-07-01,15:10:09,19.00,22.194,42.724,29.247,0
2025-07-01,15:10:12,19.00,22.194,42.722,29.245,0
2025-07-01,15:10:19,19.00,22.196,42.724,29.246,0
2025-07-01,15:10:22,19.00,22.195,42.720,29.243,0
2025-07-01,15:10:26,19.00,22.196,42.727,29.248,0
2025-07-01,15:10:29,19.00,22.194,42.730,29.252,0
2025-07-01,15:10:33,19.00,22.196,42.723,29.244,0
2025-07-01,15:10:36,19.00,22.195,42.721,29.244,0
2025-07-01,15:10:40,19.00,22.196,42.727,29.248,0
2025-07-01,15:10:43,19.00,22.196,42.724,29.245,0
2025-07-01,15:10:50,19.00,22.195,42.722,29.245,0
2025-07-01,15:10:53,19.00,22.194,42.721,29.245,0
2025-07-01,15:10:57,19.00,22.195,42.727,29.248,0
2025-07-01,15:11:00,19.00,22.196,42.727,29.247,0
2025-07-01,15:11:04,19.00,22.195,42.730,29.251,0
2025-07-01,15:11:07,19.00,22.196,42.724,29.245,0
2025-07-01,15:11:11,19.00,22.197,42.730,29.250,0
2025-07-01,15:11:14,19.00,22.197,42.730,29.249,0
2025-07-01,15:11:21,19.00,22.197,42.723,29.244,0
2025-07-01,15:11:24,19.00,22.197,42.731,29.250,0
2025-07-01,15:11:28,19.00,22.199,42.732,29.250,0
2025-07-01,15:11:31,19.00,22.200,42.725,29.243,0
2025-07-01,15:11:35,19.00,22.199,42.722,29.242,0
2025-07-01,15:11:38,19.00,22.199,42.725,29.244,0
2025-07-01,15:11:42,19.00,22.198,42.731,29.249,0
2025-07-01,15:11:45,19.00,22.201,42.729,29.246,0
2025-07-01,15:11:52,19.00,22.200,42.725,29.243,0
2025-07-01,15:11:55,19.00,22.200,42.726,29.244,0
2025-07-01,15:11:59,19.00,22.201,42.732,29.249,0
2025-07-01,15:12:02,19.00,22.200,42.733,29.250,0
2025-07-01,15:12:06,19.00,22.203,42.721,29.239,0
2025-07-01,15:12:09,19.00,22.200,42.729,29.246,0
2025-07-01,15:12:13,19.00,22.200,42.731,29.249,0
2025-07-01,15:12:16,19.00,22.202,42.726,29.243,0
2025-07-01,15:12:23,19.00,22.203,42.735,29.249,0
2025-07-01,15:12:26,19.00,22.203,42.735,29.249,0
2025-07-01,15:12:30,19.00,22.202,42.732,29.247,0
2025-07-01,15:12:33,19.00,22.203,42.735,29.249,0
2025-07-01,15:12:37,19.00,22.204,42.727,29.242,0
2025-07-01,15:12:40,19.00,22.203,42.725,29.241,0
2025-07-01,15:12:44,19.00,22.203,42.727,29.243,0
2025-07-01,15:12:47,19.00,22.204,42.736,29.249,0
2025-07-01,15:12:54,19.00,22.202,42.736,29.250,0
2025-07-01,15:12:57,19.00,22.203,42.736,29.250,0
2025-07-01,15:13:01,19.00,22.203,42.726,29.242,0
2025-07-01,15:13:04,19.00,22.203,42.726,29.242,0
2025-07-01,15:13:08,19.00,22.203,42.736,29.250,0
2025-07-01,15:13:11,19.00,22.203,42.729,29.244,0
2025-07-01,15:13:15,19.00,22.205,42.726,29.241,0
2025-07-01,15:13:18,19.00,22.205,42.726,29.241,0
2025-07-01,15:13:25,19.00,22.205,42.726,29.241,0
2025-07-01,15:13:28,19.00,22.204,42.737,29.250,0
2025-07-01,15:13:32,19.00,22.205,42.738,29.249,0
2025-07-01,15:13:35,19.00,22.206,42.738,29.249,0
2025-07-01,15:13:39,19.00,22.206,42.738,29.250,0
2025-07-01,15:13:42,19.00,22.205,42.727,29.241,0
2025-07-01,15:13:46,19.00,22.207,42.737,29.248,0
2025-07-01,15:13:49,19.00,22.206,42.738,29.249,0
2025-07-01,15:13:56,19.00,22.207,42.739,29.249,0
2025-07-01,15:13:59,19.00,22.208,42.731,29.243,0
2025-07-01,15:14:03,19.00,22.209,42.731,29.242,0
2025-07-01,15:14:06,19.00,22.208,42.731,29.243,0
2025-07-01,15:14:10,19.00,22.208,42.731,29.243,0
2025-07-01,15:14:13,19.00,22.209,42.732,29.243,0
2025-07-01,15:14:17,19.00,22.209,42.733,29.244,0
2025-07-01,15:14:20,19.00,22.210,42.734,29.244,0
2025-07-01,15:14:27,19.00,22.209,42.743,29.251,0
2025-07-01,15:14:30,19.00,22.209,42.742,29.250,0
2025-07-01,15:14:34,19.00,22.210,42.739,29.248,0
2025-07-01,15:14:37,19.00,22.209,42.741,29.250,0
2025-07-01,15:14:41,19.00,22.212,42.739,29.247,0
2025-07-01,15:14:44,19.00,22.210,42.736,29.245,0
2025-07-01,15:14:48,19.00,22.211,42.737,29.245,0
2025-07-01,15:14:51,19.00,22.213,42.738,29.244,0
2025-07-01,15:14:58,19.00,22.213,42.745,29.250,0
2025-07-01,15:15:01,19.00,22.212,42.745,29.250,0
2025-07-01,15:15:05,19.00,22.214,42.744,29.249,0
2025-07-01,15:15:08,19.00,22.212,42.737,29.244,0
2025-07-01,15:15:12,19.00,22.213,42.745,29.250,0
2025-07-01,15:15:15,19.00,22.211,42.738,29.245,0
2025-07-01,15:15:19,19.00,22.213,42.745,29.250,0
2025-07-01,15:15:22,19.00,22.213,42.745,29.250,0
2025-07-01,15:15:29,19.00,22.212,42.744,29.249,0
2025-07-01,15:15:32,19.00,22.213,42.744,29.250,0
2025-07-01,15:15:36,19.00,22.212,42.738,29.245,0
2025-07-01,15:15:39,19.00,22.213,42.737,29.244,0
2025-07-01,15:15:43,19.00,22.213,42.744,29.250,0
2025-07-01,15:15:46,19.00,22.212,42.744,29.250,0
2025-07-01,15:15:50,19.00,22.213,42.738,29.244,0
2025-07-01,15:15:53,19.00,22.214,42.738,29.244,0
2025-07-01,15:16:00,19.00,22.215,42.746,29.249,0
2025-07-01,15:16:03,19.00,22.212,42.740,29.246,0
2025-07-01,15:16:07,19.00,22.215,42.747,29.250,0
2025-07-01,15:16:10,19.00,22.214,42.745,29.250,0
2025-07-01,15:16:14,19.00,22.215,42.746,29.249,0
2025-07-01,15:16:17,19.00,22.214,42.745,29.250,0
2025-07-01,15:16:21,19.00,22.215,42.747,29.250,0
2025-07-01,15:16:24,19.00,22.215,42.739,29.244,0
2025-07-01,15:16:31,19.00,22.216,42.740,29.244,0
2025-07-01,15:16:34,19.00,22.216,42.744,29.247,0
2025-07-01,15:16:38,19.00,22.217,42.746,29.248,0
2025-07-01,15:16:41,19.00,22.205,42.614,29.156,0
2025-07-01,15:16:45,19.00,22.212,42.607,29.145,0
2025-07-01,15:16:48,19.00,22.221,42.589,29.126,0
2025-07-01,15:16:52,19.00,22.218,42.585,29.125,0
2025-07-01,15:16:55,19.00,22.183,42.651,29.199,0
2025-07-01,15:16:59,19.00,22.222,42.656,29.176,0
2025-07-01,15:17:02,19.00,22.247,42.715,29.205,0
2025-07-01,15:17:05,19.00,22.258,42.711,29.195,0
2025-07-01,15:17:09,19.00,22.263,42.722,29.199,0
2025-07-01,15:17:12,19.00,22.267,42.720,29.195,0
2025-07-01,15:17:16,19.00,22.284,42.751,29.207,0
2025-07-01,15:17:19,19.00,22.307,42.775,29.210,0
2025-07-01,15:17:23,19.00,22.317,42.782,29.208,0
2025-07-01,15:17:26,19.00,22.336,42.791,29.203,0
2025-07-01,15:17:30,19.00,22.344,42.796,29.201,0
2025-07-01,15:17:33,19.00,22.347,42.790,29.195,0
2025-07-01,15:17:36,19.00,22.349,42.804,29.204,0
2025-07-01,15:17:40,19.00,22.363,42.807,29.197,0
2025-07-01,15:17:43,19.00,22.369,42.819,29.201,0
2025-07-01,15:17:47,19.00,22.376,42.822,29.199,0
2025-07-01,15:17:50,19.00,22.386,42.827,29.197,0
2025-07-01,15:17:54,19.00,22.390,42.841,29.205,0
2025-07-01,15:17:57,19.00,22.396,42.839,29.200,0
2025-07-01,15:18:01,19.00,22.397,42.845,29.203,0
2025-07-01,15:18:04,19.00,22.402,42.856,29.208,0
2025-07-01,15:18:07,19.00,22.406,42.854,29.204,0
2025-07-01,15:18:11,19.00,22.411,42.859,29.205,0
2025-07-01,15:18:14,19.00,22.415,42.867,29.208,0
2025-07-01,15:18:18,19.00,22.419,42.873,29.209,0
2025-07-01,15:18:21,19.00,22.422,42.873,29.207,0
2025-07-01,15:18:25,19.00,22.423,42.882,29.214,0
2025-07-01,15:18:28,19.00,22.425,42.871,29.204,0
2025-07-01,15:18:32,19.00,22.427,42.875,29.206,0
2025-07-01,15:18:35,19.00,22.429,42.884,29.211,0
2025-07-01,15:18:38,19.00,22.430,42.879,29.206,0
2025-07-01,15:18:42,19.00,22.432,42.871,29.199,0
2025-07-01,15:18:45,19.00,22.435,42.877,29.202,0
2025-07-01,15:18:49,19.00,22.438,42.874,29.197,0
2025-07-01,15:18:52,19.00,22.440,42.883,29.203,0
2025-07-01,15:18:56,19.00,22.440,42.886,29.205,0
2025-07-01,15:18:59,19.00,22.441,42.889,29.207,0
2025-07-01,15:19:03,19.00,22.442,42.900,29.215,0
2025-07-01,15:19:06,19.00,22.446,42.894,29.207,0
2025-07-01,15:19:09,19.00,22.446,42.907,29.217,0
2025-07-01,15:19:13,19.00,22.449,42.909,29.217,0
2025-07-01,15:19:16,19.00,22.448,42.910,29.218,0
2025-07-01,15:19:20,19.00,22.450,42.914,29.220,0
2025-07-01,15:19:23,19.00,22.449,42.907,29.216,0
2025-07-01,15:19:27,19.00,22.450,42.919,29.223,0
2025-07-01,15:19:30,19.00,22.453,42.914,29.218,0
2025-07-01,15:19:34,19.00,22.455,42.916,29.218,0
2025-07-01,15:19:37,19.00,22.458,42.926,29.223,0
2025-07-01,15:19:40,19.00,22.460,42.926,29.222,0
2025-07-01,15:19:44,19.00,22.462,42.926,29.221,0
2025-07-01,15:19:47,19.00,22.464,42.928,29.221,0
2025-07-01,15:19:51,19.00,22.466,42.931,29.222,0
2025-07-01,15:19:54,19.00,22.467,42.931,29.221,0
2025-07-01,15:19:58,19.00,22.468,42.931,29.221,0
2025-07-01,15:20:01,19.00,22.468,42.922,29.213,0
2025-07-01,15:20:05,19.00,22.470,42.920,29.211,0
2025-07-01,15:20:08,19.00,22.470,42.916,29.208,0
2025-07-01,15:20:11,19.00,22.471,42.911,29.204,0
2025-07-01,15:20:15,19.00,22.472,42.910,29.202,0
2025-07-01,15:20:18,19.00,22.472,42.905,29.198,0
2025-07-01,15:20:22,19.00,22.473,42.907,29.199,0
2025-07-01,15:20:25,19.00,22.475,42.904,29.195,0
2025-07-01,15:20:29,19.00,22.476,42.907,29.197,0
2025-07-01,15:20:32,19.00,22.478,42.899,29.190,0
2025-07-01,15:20:36,19.00,22.479,42.898,29.188,0
2025-07-01,15:20:39,19.00,22.480,42.895,29.185,0
2025-07-01,15:20:42,19.00,22.480,42.893,29.184,0
2025-07-01,15:20:46,19.00,22.483,42.902,29.189,0
2025-07-01,15:20:49,19.00,22.482,42.903,29.190,0
2025-07-01,15:20:53,19.00,22.482,42.894,29.184,0
2025-07-01,15:20:56,19.00,22.482,42.906,29.193,0
2025-07-01,15:21:00,19.00,22.482,42.909,29.194,0
2025-07-01,15:21:03,19.00,22.484,42.909,29.194,0
2025-07-01,15:21:07,19.00,22.486,42.912,29.194,0
2025-07-01,15:21:10,19.00,22.485,42.907,29.191,0
2025-07-01,15:21:13,19.00,22.487,42.910,29.192,0
2025-07-01,15:21:17,19.00,22.489,42.907,29.189,0
2025-07-01,15:21:20,19.00,22.487,42.920,29.200,0
2025-07-01,15:21:24,19.00,22.490,42.918,29.196,0
2025-07-01,15:21:27,19.00,22.488,42.919,29.198,0
2025-07-01,15:21:31,19.00,22.490,42.918,29.196,0
2025-07-01,15:21:34,19.00,22.490,42.934,29.208,0
2025-07-01,15:21:38,19.00,22.490,42.930,29.205,0
2025-07-01,15:21:41,19.00,22.492,42.932,29.205,0
2025-07-01,15:21:44,19.00,22.493,42.929,29.203,0
2025-07-01,15:21:48,19.00,22.494,42.937,29.208,0
2025-07-01,15:21:51,19.00,22.493,42.937,29.208,0
2025-07-01,15:21:55,19.00,22.495,42.933,29.204,0
2025-07-01,15:21:58,19.00,22.493,42.935,29.207,0
2025-07-01,15:22:02,19.00,22.494,42.938,29.209,0
2025-07-01,15:22:05,19.00,22.493,42.947,29.216,0
2025-07-01,15:22:09,19.00,22.493,42.949,29.217,0
2025-07-01,15:22:12,19.00,22.493,42.950,29.218,0
2025-07-01,15:22:15,19.00,22.495,42.952,29.218,0
2025-07-01,15:22:19,19.00,22.495,42.954,29.220,0
2025-07-01,15:22:22,19.00,22.496,42.955,29.220,0
2025-07-01,15:22:26,19.00,22.496,42.948,29.215,0
2025-07-01,15:22:29,19.00,22.497,42.950,29.216,0
2025-07-01,15:22:33,19.00,22.494,42.958,29.224,0
2025-07-01,15:22:36,19.00,22.496,42.951,29.217,0
2025-07-01,15:22:40,19.00,22.496,42.960,29.224,0
2025-07-01,15:22:43,19.00,22.494,42.958,29.223,0
2025-07-01,15:22:46,19.00,22.494,42.957,29.223,0
2025-07-01,15:22:50,19.00,22.495,42.963,29.227,0
2025-07-01,15:22:53,19.00,22.497,42.981,29.240,0
2025-07-01,15:22:57,19.00,22.497,42.986,29.243,0
2025-07-01,15:23:00,19.00,22.497,42.987,29.244,0
2025-07-01,15:23:04,19.00,22.496,42.985,29.243,0
2025-07-01,15:23:07,19.00,22.497,42.983,29.241,0
2025-07-01,15:23:11,19.00,22.498,42.984,29.241,0
2025-07-01,15:23:14,19.00,22.497,43.129,29.351,0
2025-07-01,15:23:17,19.00,22.498,43.130,29.352,0
2025-07-01,15:23:21,19.00,22.499,43.130,29.351,0
2025-07-01,15:23:24,19.00,22.498,43.122,29.345,0
2025-07-01,15:23:28,19.00,22.498,43.106,29.333,0
2025-07-01,15:23:31,19.00,22.500,43.115,29.339,0
2025-07-01,15:23:35,19.00,22.502,43.113,29.337,0
2025-07-01,15:23:38,19.00,22.500,43.107,29.333,0
2025-07-01,15:23:42,19.00,22.502,43.108,29.333,0
2025-07-01,15:23:45,19.00,22.504,42.949,29.210,0
2025-07-01,15:23:48,19.00,22.504,42.942,29.205,0
2025-07-01,15:23:52,19.00,22.503,42.948,29.210,0
2025-07-01,15:23:55,19.00,22.505,42.939,29.202,0
2025-07-01,15:23:59,19.00,22.505,42.937,29.201,0
2025-07-01,15:24:02,19.00,22.506,42.945,29.206,0
2025-07-01,15:24:06,19.00,22.507,42.943,29.204,0
2025-07-01,15:24:09,19.00,22.509,42.940,29.200,0
2025-07-01,15:24:13,19.00,22.507,42.943,29.204,0
2025-07-01,15:24:16,19.00,22.509,42.947,29.206,0
2025-07-01,15:24:19,19.00,22.508,42.950,29.209,0
2025-07-01,15:24:23,19.00,22.509,42.950,29.208,0
2025-07-01,15:24:26,19.00,22.509,42.947,29.205,0
2025-07-01,15:24:30,19.00,22.508,42.946,29.205,0
2025-07-01,15:24:33,19.00,22.508,42.953,29.210,0
2025-07-01,15:24:37,19.00,22.509,42.949,29.207,0
2025-07-01,15:24:40,19.00,22.508,42.955,29.212,0
2025-07-01,15:24:44,19.00,22.508,42.952,29.210,0
2025-07-01,15:24:47,19.00,22.508,42.950,29.208,0
2025-07-01,15:24:50,19.00,22.507,42.957,29.214,0
2025-07-01,15:24:54,19.00,22.509,42.959,29.215,0
2025-07-01,15:24:57,19.00,22.509,42.963,29.218,0
2025-07-01,15:25:01,19.00,22.511,42.957,29.211,0
2025-07-01,15:25:04,19.00,22.510,42.965,29.218,0
2025-07-01,15:25:08,19.00,22.511,42.954,29.210,0
2025-07-01,15:25:11,19.00,22.510,42.964,29.218,0
2025-07-01,15:25:15,19.00,22.511,42.967,29.219,0
2025-07-01,15:25:18,19.00,22.509,42.959,29.215,0
2025-07-01,15:25:21,19.00,22.512,42.964,29.216,0
2025-07-01,15:25:25,19.00,22.510,42.959,29.214,0
2025-07-01,15:25:28,19.00,22.509,42.954,29.210,0
2025-07-01,15:25:32,19.00,22.510,42.976,29.227,0
2025-07-01,15:25:35,19.00,22.508,42.978,29.230,0
2025-07-01,15:25:39,19.00,22.508,42.975,29.227,0
2025-07-01,15:25:42,19.00,22.507,42.979,29.231,0
2025-07-01,15:25:46,19.00,22.508,42.971,29.224,0
2025-07-01,15:25:49,19.00,22.508,42.978,29.230,0
2025-07-01,15:25:52,19.00,22.507,42.967,29.222,0
2025-07-01,15:25:56,19.00,22.506,42.969,29.224,0
2025-07-01,15:25:59,19.00,22.506,42.968,29.224,0
2025-07-01,15:26:03,19.00,22.506,42.968,29.223,0
